OTUID	Taxon	Confidence
f70e084f29afccc1e829815eabbe71ed	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.763402567655957
dceee667741907a39841130bdca06e33	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999987630402506
c81bb50d0213eac41c85049b2f4aa730	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9975362245410768
b78d04780ae69bd33fceb6801eaa0cc9	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9815275130400077
d61d839f111f1a694eb44867470796ad	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999997685272729
eee0c736fd00450e172ffbb1726e358b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9567420263723471
3dbb560d2d5bc2b4e7bbe2a424605dd6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9538628508016233
ccf4f971cb792dd22d2d8564f28e6c99	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.9999992442622712
8f06784d698bf43907e587206542b9d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9877929800567687
09cf0f6b8d9f7fd8d763f4a77aff4272	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9990483464073155
2ae75891d84e81b42d76e2a5d39d2b54	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.7220716373361781
dc0623d0b4f2393d4129addaa793b0c3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bombiscardovia; s__	0.9974197064116467
20026830e2cff1b7f60a990d873fd3d0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9846524205258309
bdb294fd4d80522c69ce2055d01c14c1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.987908645834328
afc730862f9cb0b7fdca668da3c167e3	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae	0.9999999988444415
944017c9118b52fa57e18c32907aa3a7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9499244766335981
fcf58be12b3d835a90bed6086d44b141	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9913969622660647
5f2091535739cd84271c32d8510d7665	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.7565441807962511
a1a74d325678c1c70235fc36d9cffd5c	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9815174919057656
9869494f1dc01643d8749c6fd5787795	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9993978593536103
b46548025bd073997c77f6d24dcd1ba5	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999993495388378
e3a73ddb6dac58c877a597b0c0df8782	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999989864805647
613bac126e7ac7b76ae61791259a6341	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999992458931787
c7bcc8a656176f64852f162d37108c1a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999671789592265
59da30dcf71deadfba718c83e806a7c6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9770189157822985
182d71fab472aa06484a10b1bed273fa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Helcococcus; s__	0.9999999827612954
c72d9735db453eaa4a28c256b69d6dbe	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999991472051816
1db19f26afe8f08c98eae34e642140c6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.7086963808236215
c9fe783cc4d62db77867dbe126a70ce6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999807757972914
0696c8032585c6b7ddaaf83673129141	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.9562521933394085
aadef0b1b41eb51cdb938f84a342243c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.971834708611098
f9d5476bc4698005bf9143f204ded29c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__hyovaginalis	0.7596293642153792
b3dca31b90fbd785dac85d910a998d4e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999506316625
9afcad8aa1d8ff8d153a190482829451	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9978287281829802
35fbbe1a16f8eb4ff7e085091b67e3d8	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.9716688352650543
a84fe1a90b0255891bd45a76651eba51	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999724459773
2ae8fe5543d5dcfe465f22771d64ad4a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9889925757221845
dc988834d9e5b52e7bf294d31dc7c242	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9996186121991822
9585b714bce5e85c4f6e167fff4aee63	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]	0.7429159371430025
820d9dc2af1a248f32f01eb925cedf06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9615349438817546
a66e07c930b247c6033af6832bd8406c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium	0.9157240681930787
6f31ed03cb296a26f3bf702cabcd06e8	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9774587608638252
5f655418fcdcdd1fa89be47f34799077	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.999118650134657
25401908d2a595d0f2781939d2e60c14	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9239770991004603
7c7d490894fc6f25d5d21c33ff35d700	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9623572512733299
79c6dd7a6e9bb2e133aa6512c2b79f32	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__; s__	0.7847792831072087
f7ffe5d3d1b3427863457568cb27ed5e	k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__Jonquetella; s__anthropi	0.7069858103063889
c4d7b9afc94832b2ec2c2763fa11f3a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__vaginalis	0.8145748520029419
da3191976d2887ec358a72030abc9451	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9592128536285369
445e03049de08264509541e8209ba76f	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999974551159009
02f5603851c143cc7d9ca1679e87c407	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998706386213171
c4369084e75442fd062148f5cb39a815	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9848565464495495
b6ca7a26e84152162d865315c53d5dd4	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9768123995993558
974d8f95897648dd59f790a856bed014	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999997590609132
4d002f8404ad85ebce3d6aa819bd77c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998262227156919
21fb2fcd8b17348605a23d3a4b1da62f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9992510938211181
7ae88db7851ee734709dcc1c0ff04f7c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9940536241793221
ee4fe552ddba21a132f981dd67c64d92	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9878248982291624
0342426fd6271d14c941abd7aecacc8b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999989116708136
5005ee8ef426ad134a620ede726e87c1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9282628499096245
cf86abdab6eb380a97c47540b99475a8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__coleohominis	0.9999967249879855
ed183fe2b0e10df0856f34333e64be8b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__	0.9999653949451585
62b2980b7fc8d8d77537708f0ca4de79	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Brooklawnia; s__cerclae	0.955244151326882
4ea76d53fdccc2a3983346e1d741a8b5	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae	0.9999989969596279
df00c087f46bb76312d1cca01a41d73b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9999998637422416
4b5d72605e2cd35b820b88401027f274	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9432800111272467
f2d73799a93e672ecfb0668873bc27d6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9450429655103286
6f4f0de2b1c9edaaf39040a030657c43	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999912692881
9667a64404c6d118d2fab16e6144697e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.9993784492026714
710bd293eb4a4e87bb5ec3dcf346c630	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter	0.999999981706911
ec4cce3646e886c5a6dc8222d187317b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9479784956243346
f944aa7b6955f5d35e99548c6a099184	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999125066025442
d48f6031a85eb3ad722324d8208ede0e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9578715452060375
fa6f8c89ef04830d9834370bc2f88aa4	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__	0.9999982535618317
9e822da1c8c329c50d0355a70cd41bad	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium	0.8374523634337183
ccb4709faebbe37575e36871dd4d4211	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9907967606070208
4c476232f5a97d3c4fee448abf5dcb2e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9883518355541816
9e9bd9c8c068a5763069f1172d1fd18a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__casseliflavus	0.9894881908414899
76b2f68e6663aa1fe0806f68a75e7624	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Epulopiscium; s__	0.9998440778605059
17f832d4032d1033f3a1d77c2b03b973	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	0.9915857514763915
f726523f4112e5e596f6da4d7075539f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.999117474861059
fbb15163f0d37a52a03514691426515f	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__aminovorans	0.9094700373175322
3e9f13bc0767a730d6005db374fbf57b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9997348347711777
a6dd123438817387de4fc0b277d6e5fb	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__aerosaccus	0.7407968869677389
541014ff18cfef84f5e8b88e77dda541	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999487273938
d26c7de8d280df5021cb23e89ab636ce	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__coleohominis	0.9999949891854445
ee5266252a2d7e204e6579062291814e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.9898808456075966
f6366eb5e877a6e34ae9b130fc5a41eb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9326164875274968
9472d28b78a397e06c9103a2c66337a8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9529712947539826
21dc2a4d14e47ac9b692b9c6d90fecd6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus	0.9661287132822383
d4d29850e68cb9908a8fc965e8fa3ed5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9903290850649528
be51f3dfd3fd93e4dcf92519dc332a60	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__glycolicum	0.717538016128775
8430e1641375049ed2de4ad85fc5a30c	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__delphinicola	0.705484240733011
484603a247e3e3dcd52b729a0543d1d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9611240932488565
e00a1e8376ac01e3e25a1e04f3479012	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.9953284218302515
895b817b2c3595206be047b9eb95fce0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999919586710055
56ee5d83366f44090bdc6266ac4ffec2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__pilosum	0.7489774645230828
bd8f5d6ceaf2a05874a46a514cd07c49	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999974609379879
5669430fc6d39f9783cdfe046a45020b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.9906822281534005
e4cc188d802fb0f3c02836ce865ee1d8	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9641613860486902
c9494f28395ddc67f26db3dbdc5b3240	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__perfringens	0.992718822108421
c8ff69fd4309edbf39936660165f507f	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9781761298696898
2927b8b241745a6ef3f4144f034dfd8d	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__delphinicola	0.7139996186615606
3ec85b30bb440cd85af914106be2be21	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.946948006202117
659894460a22ed8160dd61bba3895ad0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.7131160126235812
0d73fd0add999ca0af1fd73e47a3ef01	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9902701553889613
070d0fc96d8b544f275fe08f1a283cbc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9830299344764084
8ab196cead8c42584ec996b43877a607	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9993501748004062
d6a63b602e36f6c4cc62fe841155e630	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9812703406330344
d420a994d64c0654085fabb09709667d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9425980032387076
63dad9c98fe67c22b052c540baf3840a	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9751294579499602
3a17539b86b363035f77fce583d6dac8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	0.9954374666068178
689cf8828d8666822617d31a43335cfb	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9578356064555172
15c4ea749d458ecc2753d1be73e2aeac	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__	0.9699071869020329
b3e68cbde2c83daefff3a72ab6d5d970	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter	0.942170711249664
9121df8b5bd88ef770dd10c30c494aec	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__[Eubacterium]; s__cylindroides	0.9980776109935726
1996202066a6a05c01d8e9fe508bd20a	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__; s__	0.9998780990011527
26061a67856e35e04abeb52c9a723f74	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	0.7347800477180865
b22f48f7f4a7d6f54c4e9bbe427f8c80	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.999995256150639
cda1ccfac7caaeee0d47c1b0619cf724	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__	0.849246105603774
5e4ae6adc0824a11492e345b72efe05d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8033711472702645
3165c0fecfe83bd5e8c4f43766a836a2	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999993394368
2662442f9b77559a4ceef61a83c4f798	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999949800054373
6bfb146659fdfdfa213f18a08325f8ec	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__	0.9870136908777708
6f613074ee58b57039300631105822d4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999941025997386
8b7c07c054e905652551ad80c7b361ee	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9992148077433686
854cb548994bedb69749c2870cf6eb15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae	0.9995716815651015
ef6218915fab32f81c89de8fa2523615	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__	0.9383296385535084
f9b8e7e0bd4d43e0f46e7856022055e6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9467476696915038
0cbfdcf07986b8d117ab15d48cae19be	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__pontis	0.9920423733332737
6e18edec3a7ef5d3b8c1225d924b597d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9997468743614664
ea9a166c8da19b1cc4fdc5212d631933	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.7317936425684195
99475e772a49d77af12f1c117bfe9db6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9988254040343121
6f0984b497fc3ceaa87d5a06a6a76b46	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9673724462116104
00565a8d083a39da417a4d96d812f3bf	k__Bacteria; p__Firmicutes; c__Bacilli	0.9999940572570226
02ed732e994304dc44519ac10cd4fa70	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.993369656460207
c6db0c0404a5a530460f785865e05bdf	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9664054117637556
dcb6289828628676b3b259fdc334eefc	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9990757606900216
c26f60898b647852ee2513af5a91c074	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	1.0000000000000022
162b7f1b8048225433a030edd439619e	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999724459773
1acf114a4e52bc59bbb06908501ea738	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae	0.9999999150247183
119e156b6a26ee419429ad70201c13ac	k__Bacteria; p__Actinobacteria; c__Actinobacteria	0.9999996666557599
41a28c8e597dcedcda4da951b9a19d0f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Shigella; s__boydii	0.9310643412580442
4214a376590f14cd49d575ff847a05dd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Enhydrobacter; s__aerosaccus	0.7109925946124728
58a19ee2ad188f48d64ea67cf5601304	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9963312310852278
347a4d92584f3cee014322364cc0eec8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium; s__	0.9910499514471924
c80ba11053a7aa7f6ddb9b111acbaabd	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	0.9908084350498735
a304d4959d469217273d2978e38bd88b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	0.9856809070718318
b4a1265429234efa75e4f14ef2d4ec9e	k__Bacteria	0.9999998184060201
adc22ff6c88adad682a9bf5c8b98ceae	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__variabile	0.716947973335347
16d8f42e3fb0c8b0d50ef5ffb9107be2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus	0.7678362858185743
d385b7c6ecbbe90731967903e284b0a9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__	0.9956560702645771
91ebf99790b02206d72be50b53c8553c	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9724759800753053
1f13c91593312375402d894fce656e21	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__	0.9878410738963533
5fad74e4e1f42c5d88b37fa41c74695d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Aeriscardovia; s__aeriphila	0.9999999510663867
568c4dbbe4b4bd4cac0c9d3b0ab14a7e	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Olsenella	0.9814005275153843
